{'loss': 0.4986, 'learning_rate': 1.241353811149033e-05, 'epoch': 118.97}
{'loss': 0.4933, 'learning_rate': 1.2013651877133106e-05, 'epoch': 119.97}
{'loss': 0.4923, 'learning_rate': 1.1613765642775882e-05, 'epoch': 120.97}
{'loss': 0.4891, 'learning_rate': 1.1213879408418659e-05, 'epoch': 121.97}
{'loss': 0.4861, 'learning_rate': 1.0813993174061435e-05, 'epoch': 122.97}
{'loss': 0.4812, 'learning_rate': 1.0414106939704209e-05, 'epoch': 123.96}
{'loss': 0.4784, 'learning_rate': 1.0014220705346984e-05, 'epoch': 124.96}
{'loss': 0.4758, 'learning_rate': 9.614334470989762e-06, 'epoch': 125.96}
{'loss': 0.4702, 'learning_rate': 9.214448236632537e-06, 'epoch': 126.96}
{'loss': 0.4717, 'learning_rate': 8.814562002275313e-06, 'epoch': 127.96}
{'loss': 0.4668, 'learning_rate': 8.41467576791809e-06, 'epoch': 128.96}
{'loss': 0.461, 'learning_rate': 8.014789533560865e-06, 'epoch': 129.96}
{'loss': 0.4575, 'learning_rate': 7.61490329920364e-06, 'epoch': 130.96}
{'loss': 0.4588, 'learning_rate': 7.215017064846417e-06, 'epoch': 131.96}
{'loss': 0.4536, 'learning_rate': 6.8151308304891925e-06, 'epoch': 132.96}
{'loss': 0.453, 'learning_rate': 6.415244596131968e-06, 'epoch': 133.96}
{'loss': 0.4487, 'learning_rate': 6.015358361774745e-06, 'epoch': 134.96}
{'loss': 0.4476, 'learning_rate': 5.61547212741752e-06, 'epoch': 135.96}
{'loss': 0.4443, 'learning_rate': 5.215585893060296e-06, 'epoch': 136.96}
{'loss': 0.4411, 'learning_rate': 4.815699658703072e-06, 'epoch': 137.96}
{'loss': 0.4405, 'learning_rate': 4.4158134243458475e-06, 'epoch': 138.96}
{'loss': 0.4372, 'learning_rate': 4.015927189988623e-06, 'epoch': 139.96}
{'loss': 0.4356, 'learning_rate': 3.6160409556313993e-06, 'epoch': 140.96}
{'loss': 0.431, 'learning_rate': 3.2161547212741754e-06, 'epoch': 141.96}
{'loss': 0.432, 'learning_rate': 2.816268486916951e-06, 'epoch': 142.96}
{'loss': 0.4266, 'learning_rate': 2.416382252559727e-06, 'epoch': 143.96}
{'loss': 0.4269, 'learning_rate': 2.0164960182025025e-06, 'epoch': 144.96}
{'loss': 0.4261, 'learning_rate': 1.6166097838452787e-06, 'epoch': 145.96}
{'loss': 0.427, 'learning_rate': 1.2167235494880546e-06, 'epoch': 146.96}
{'loss': 0.4263, 'learning_rate': 8.168373151308305e-07, 'epoch': 147.96}
{'loss': 0.423, 'learning_rate': 4.1695108077360635e-07, 'epoch': 148.96}
{'loss': 0.4215, 'learning_rate': 1.706484641638225e-08, 'epoch': 149.96}
{'train_runtime': 139908.3226, 'train_samples_per_second': 3.77, 'total_flos': 1.2791164841679854e+18, 'epoch': 150.0}
##############roberta########
{'loss': 5.3715, 'learning_rate': 4.9500142207053476e-05, 'epoch': 1.0}
{'loss': 3.7833, 'learning_rate': 4.900028441410694e-05, 'epoch': 2.0}
{'loss': 3.1595, 'learning_rate': 4.850042662116041e-05, 'epoch': 3.0}
{'loss': 2.8465, 'learning_rate': 4.800056882821388e-05, 'epoch': 4.0}
{'loss': 2.6417, 'learning_rate': 4.7500711035267356e-05, 'epoch': 5.0}
{'loss': 2.4876, 'learning_rate': 4.7000853242320816e-05, 'epoch': 6.0}
{'loss': 2.3807, 'learning_rate': 4.650099544937429e-05, 'epoch': 7.0}
{'loss': 2.2829, 'learning_rate': 4.600113765642776e-05, 'epoch': 8.0}
{'loss': 2.207, 'learning_rate': 4.5501279863481236e-05, 'epoch': 9.0}
{'loss': 2.1418, 'learning_rate': 4.5001422070534696e-05, 'epoch': 10.0}
{'loss': 2.0824, 'learning_rate': 4.450156427758817e-05, 'epoch': 11.0}
{'loss': 2.0296, 'learning_rate': 4.400170648464164e-05, 'epoch': 12.0}
{'loss': 1.9853, 'learning_rate': 4.350184869169511e-05, 'epoch': 13.0}
{'loss': 1.9428, 'learning_rate': 4.3001990898748576e-05, 'epoch': 14.0}
{'loss': 1.9042, 'learning_rate': 4.250213310580205e-05, 'epoch': 15.0}
{'loss': 1.8681, 'learning_rate': 4.200227531285552e-05, 'epoch': 16.0}
{'loss': 1.8346, 'learning_rate': 4.150241751990899e-05, 'epoch': 17.0}
{'loss': 1.8078, 'learning_rate': 4.1002559726962456e-05, 'epoch': 17.99}
{'loss': 1.776, 'learning_rate': 4.050270193401593e-05, 'epoch': 18.99}
{'loss': 1.75, 'learning_rate': 4.00028441410694e-05, 'epoch': 19.99}
{'loss': 1.7232, 'learning_rate': 3.950298634812287e-05, 'epoch': 20.99}
{'loss': 1.6971, 'learning_rate': 3.900312855517634e-05, 'epoch': 21.99}
{'loss': 1.6745, 'learning_rate': 3.850327076222981e-05, 'epoch': 22.99}
{'loss': 1.6557, 'learning_rate': 3.8003412969283284e-05, 'epoch': 23.99}
{'loss': 1.6344, 'learning_rate': 3.7503555176336743e-05, 'epoch': 24.99}
{'loss': 1.6116, 'learning_rate': 3.700369738339022e-05, 'epoch': 25.99}
{'loss': 1.5909, 'learning_rate': 3.650383959044369e-05, 'epoch': 26.99}
{'loss': 1.5766, 'learning_rate': 3.600398179749716e-05, 'epoch': 27.99}
{'loss': 1.5583, 'learning_rate': 3.5504124004550624e-05, 'epoch': 28.99}
{'loss': 1.5446, 'learning_rate': 3.50042662116041e-05, 'epoch': 29.99}
{'loss': 1.5255, 'learning_rate': 3.450440841865757e-05, 'epoch': 30.99}
{'loss': 1.5107, 'learning_rate': 3.400455062571104e-05, 'epoch': 31.99}
{'loss': 1.4935, 'learning_rate': 3.3504692832764504e-05, 'epoch': 32.99}
{'loss': 1.4795, 'learning_rate': 3.300483503981798e-05, 'epoch': 33.99}
{'loss': 1.465, 'learning_rate': 3.250497724687145e-05, 'epoch': 34.99}
{'loss': 1.4451, 'learning_rate': 3.200511945392492e-05, 'epoch': 35.99}
{'loss': 1.4358, 'learning_rate': 3.1505261660978384e-05, 'epoch': 36.99}
{'loss': 1.4197, 'learning_rate': 3.100540386803186e-05, 'epoch': 37.99}
{'loss': 1.4105, 'learning_rate': 3.0505546075085327e-05, 'epoch': 38.99}
{'loss': 1.3955, 'learning_rate': 3.0005688282138794e-05, 'epoch': 39.99}
{'loss': 1.3888, 'learning_rate': 2.9505830489192264e-05, 'epoch': 40.99}
{'loss': 1.3748, 'learning_rate': 2.9005972696245738e-05, 'epoch': 41.99}
{'loss': 1.3579, 'learning_rate': 2.85061149032992e-05, 'epoch': 42.99}
{'loss': 1.3503, 'learning_rate': 2.8006257110352674e-05, 'epoch': 43.99}
{'loss': 1.3379, 'learning_rate': 2.7506399317406144e-05, 'epoch': 44.99}
{'loss': 1.3272, 'learning_rate': 2.7006541524459618e-05, 'epoch': 45.99}
{'loss': 1.3143, 'learning_rate': 2.650668373151308e-05, 'epoch': 46.99}
{'loss': 1.3063, 'learning_rate': 2.6006825938566555e-05, 'epoch': 47.99}
{'loss': 1.2959, 'learning_rate': 2.5506968145620025e-05, 'epoch': 48.99}
{'loss': 1.286, 'learning_rate': 2.5007110352673495e-05, 'epoch': 49.99}
{'loss': 1.272, 'learning_rate': 2.4507252559726965e-05, 'epoch': 50.99}
{'loss': 1.2635, 'learning_rate': 2.4007394766780435e-05, 'epoch': 51.99}
{'loss': 1.2543, 'learning_rate': 2.3507536973833905e-05, 'epoch': 52.98}
{'loss': 1.2425, 'learning_rate': 2.3007679180887375e-05, 'epoch': 53.98}
{'loss': 1.2356, 'learning_rate': 2.250782138794084e-05, 'epoch': 54.98}
{'loss': 1.2293, 'learning_rate': 2.200796359499431e-05, 'epoch': 55.98}
{'loss': 1.2163, 'learning_rate': 2.150810580204778e-05, 'epoch': 56.98}
{'loss': 1.2096, 'learning_rate': 2.100824800910125e-05, 'epoch': 57.98}
{'loss': 1.2039, 'learning_rate': 2.050839021615472e-05, 'epoch': 58.98}
{'loss': 1.1948, 'learning_rate': 2.0008532423208192e-05, 'epoch': 59.98}
{'loss': 1.1823, 'learning_rate': 1.9508674630261662e-05, 'epoch': 60.98}
{'loss': 1.1705, 'learning_rate': 1.9008816837315132e-05, 'epoch': 61.98}
{'loss': 1.1649, 'learning_rate': 1.8508959044368602e-05, 'epoch': 62.98}
{'loss': 1.1559, 'learning_rate': 1.8009101251422072e-05, 'epoch': 63.98}
{'loss': 1.1479, 'learning_rate': 1.7509243458475542e-05, 'epoch': 64.98}
{'loss': 1.1424, 'learning_rate': 1.7009385665529012e-05, 'epoch': 65.98}
{'loss': 1.1359, 'learning_rate': 1.6509527872582482e-05, 'epoch': 66.98}
{'loss': 1.1287, 'learning_rate': 1.600967007963595e-05, 'epoch': 67.98}
{'loss': 1.1217, 'learning_rate': 1.5509812286689422e-05, 'epoch': 68.98}
{'loss': 1.1147, 'learning_rate': 1.5009954493742889e-05, 'epoch': 69.98}
{'loss': 1.1052, 'learning_rate': 1.451009670079636e-05, 'epoch': 70.98}
{'loss': 1.0934, 'learning_rate': 1.4010238907849829e-05, 'epoch': 71.98}
{'loss': 1.0936, 'learning_rate': 1.35103811149033e-05, 'epoch': 72.98}
{'loss': 1.0829, 'learning_rate': 1.3010523321956769e-05, 'epoch': 73.98}
{'loss': 1.0813, 'learning_rate': 1.251066552901024e-05, 'epoch': 74.98}
{'loss': 1.07, 'learning_rate': 1.2010807736063709e-05, 'epoch': 75.98}
{'loss': 1.0662, 'learning_rate': 1.151094994311718e-05, 'epoch': 76.98}
{'loss': 1.0602, 'learning_rate': 1.101109215017065e-05, 'epoch': 77.98}
{'loss': 1.0484, 'learning_rate': 1.051123435722412e-05, 'epoch': 78.98}
{'loss': 1.0502, 'learning_rate': 1.001137656427759e-05, 'epoch': 79.98}
{'loss': 1.0397, 'learning_rate': 9.51151877133106e-06, 'epoch': 80.98}
{'loss': 1.0328, 'learning_rate': 9.011660978384528e-06, 'epoch': 81.98}
{'loss': 1.0297, 'learning_rate': 8.511803185437998e-06, 'epoch': 82.98}
{'loss': 1.0213, 'learning_rate': 8.011945392491468e-06, 'epoch': 83.98}
{'loss': 1.0211, 'learning_rate': 7.512087599544939e-06, 'epoch': 84.98}
{'loss': 1.0125, 'learning_rate': 7.012229806598408e-06, 'epoch': 85.98}
{'loss': 1.0126, 'learning_rate': 6.512372013651877e-06, 'epoch': 86.98}
{'loss': 1.0037, 'learning_rate': 6.012514220705347e-06, 'epoch': 87.97}
{'loss': 0.9983, 'learning_rate': 5.512656427758817e-06, 'epoch': 88.97}
{'loss': 0.9982, 'learning_rate': 5.012798634812287e-06, 'epoch': 89.97}
{'loss': 0.9942, 'learning_rate': 4.5129408418657564e-06, 'epoch': 90.97}
{'loss': 0.986, 'learning_rate': 4.0130830489192265e-06, 'epoch': 91.97}
{'loss': 0.9825, 'learning_rate': 3.5132252559726965e-06, 'epoch': 92.97}
{'loss': 0.9786, 'learning_rate': 3.013367463026166e-06, 'epoch': 93.97}
{'loss': 0.9747, 'learning_rate': 2.5135096700796362e-06, 'epoch': 94.97}
{'loss': 0.9738, 'learning_rate': 2.013651877133106e-06, 'epoch': 95.97}
{'loss': 0.9728, 'learning_rate': 1.5137940841865757e-06, 'epoch': 96.97}
{'loss': 0.9676, 'learning_rate': 1.0139362912400455e-06, 'epoch': 97.97}
{'loss': 0.964, 'learning_rate': 5.140784982935154e-07, 'epoch': 98.97}
{'loss': 0.9633, 'learning_rate': 1.4220705346985211e-08, 'epoch': 99.97}
{'train_runtime': 81096.2778, 'train_samples_per_second': 4.336, 'total_flos': 8.511848301790746e+17, 'epoch': 100.0}
{'loss': 3.9081, 'learning_rate': 4.9500071103526736e-05, 'epoch': 1.0}
